1;1;;;;MEZCLA;;;;;;100030;;ESTEARATO DE MAGNESIO;;g       ;760,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;20; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20043.01;;;GGRAN NOASARTÁN 300;;;;;;;;Nro Formula;;887;;;
Versión;std     ;;;Cantidad;;70,00;kg      ;;Lote Mínimo;70,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;2;;;;GRANULACIÓN;;;;;;100035;;IRBESARTAN;;g       ;30.000,00;
1;2;;;;GRANULACIÓN;;;;;;100008;;STARCH 1500;;g       ;8.000,00;
1;2;;;;GRANULACIÓN;;;;;;100041;;LACTOSA MONOHIDRATO MALLA 200;;g       ;28.100,00;
1;2;;;;GRANULACIÓN;;;;;;100024;;VIVASOL GF;;g       ;1.400,00;
1;2;;;;GRANULACIÓN;;;;;;100030;;ESTEARATO DE MAGNESIO;;g       ;400,00;
1;2;;;;GRANULACIÓN;;;;;;100054;;PVP K30;;g       ;2.100,00;
1;2;;;;GRANULACIÓN;;;;;;100004;;ALCOHOL;;L       ;17,50;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;21; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20046.01;;;GPOL TERLADEP;;;;;;;;Nro Formula;;909;;;
Versión;std     ;;;Cantidad;;72,50;kg      ;;Lote Mínimo;72,50;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;1;;;;MEZCLA;;;;;;100048;;MIRTAZAPINA;;g       ;7.500,00;
1;1;;;;MEZCLA;;;;;;100008;;STARCH 1500;;g       ;8.750,00;
1;1;;;;MEZCLA;;;;;;100042;;EXCIPRESS SD2;;g       ;27.125,00;
1;1;;;;MEZCLA;;;;;;100015;;VIVAPUR PH 101;;g       ;20.525,00;
1;1;;;;MEZCLA;;;;;;100017;;VIVAPUR PH 200;;g       ;7.500,00;
1;1;;;;MEZCLA;;;;;;100030;;ESTEARATO DE MAGNESIO;;g       ;375,00;
1;1;;;;MEZCLA;;;;;;100025;;AEROSIL 200;;g       ;725,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;22; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20051.01;;;GPOL TOPILEP 25;;;;;;;;Nro Formula;;915;;;
Versión;std     ;;;Cantidad;;58,20;kg      ;;Lote Mínimo;58,20;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;1;;;;MEZCLA;;;;;;100069;;TOPIRAMATO;;g       ;15.000,00;
1;1;;;;MEZCLA;;;;;;100008;;STARCH 1500;;g       ;4.520,00;
1;1;;;;MEZCLA;;;;;;100015;;VIVAPUR PH 101;;g       ;36.000,00;
1;1;;;;MEZCLA;;;;;;100024;;VIVASOL GF;;g       ;1.800,00;
1;1;;;;MEZCLA;;;;;;100025;;AEROSIL 200;;g       ;580,00;
1;1;;;;MEZCLA;;;;;;100030;;ESTEARATO DE MAGNESIO;;g       ;300,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;23; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20052.01;;;GPOL TOPILEP 50;;;;;;;;Nro Formula;;921;;;
Versión;std     ;;;Cantidad;;72,50;kg      ;;Lote Mínimo;72,50;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;1;;;;MEZCLA;;;;;;100069;;TOPIRAMATO;;g       ;25.000,00;
1;1;;;;MEZCLA;;;;;;100008;;STARCH 1500;;g       ;7.875,00;
1;1;;;;MEZCLA;;;;;;100015;;VIVAPUR PH 101;;g       ;22.750,00;
1;1;;;;MEZCLA;;;;;;100024;;VIVASOL GF;;g       ;2.250,00;
1;1;;;;MEZCLA;;;;;;100017;;VIVAPUR PH 200;;g       ;13.525,00;
1;1;;;;MEZCLA;;;;;;100025;;AEROSIL 200;;g       ;725,00;
1;1;;;;MEZCLA;;;;;;100030;;ESTEARATO DE MAGNESIO;;g       ;375,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;24; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20053.01;;;GPOL TOPILEP 100;;;;;;;;Nro Formula;;927;;;
Versión;std     ;;;Cantidad;;72,50;kg      ;;Lote Mínimo;72,50;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;1;;;;MEZCLA;;;;;;100069;;TOPIRAMATO;;g       ;25.000,00;
1;1;;;;MEZCLA;;;;;;100008;;STARCH 1500;;g       ;7.875,00;
1;1;;;;MEZCLA;;;;;;100015;;VIVAPUR PH 101;;g       ;22.750,00;
1;1;;;;MEZCLA;;;;;;100017;;VIVAPUR PH 200;;g       ;13.525,00;
1;1;;;;MEZCLA;;;;;;100024;;VIVASOL GF;;g       ;2.250,00;
1;1;;;;MEZCLA;;;;;;100025;;AEROSIL 200;;g       ;725,00;
1;1;;;;MEZCLA;;;;;;100030;;ESTEARATO DE MAGNESIO;;g       ;375,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;25; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20054.01;;;GGRAN URALYT;;;;;;;;Nro Formula;;933;;;
Versión;std     ;;;Cantidad;;84,00;kg      ;;Lote Mínimo;84,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;2;;;;GRANULACIÓN;;;;;;100021;;CITRATO TRIPOTÁSICO MONOHIDRATO;;g       ;67.486,00;
1;2;;;;GRANULACIÓN;;;;;;100001;;ACIDO CÍTRICO ANHIDRO;;g       ;14.022,00;
1;2;;;;GRANULACIÓN;;;;;;100037;;VIVAPHARM HPMC E 15;;g       ;252,00;
1;2;;;;GRANULACIÓN;;;;;;100065;;SACARINA SÓDICA;;g       ;420,00;
1;2;;;;GRANULACIÓN;;;;;;100028;;ESENCIA DE NARANJA EN POLVO CF;;g       ;420,00;
1;2;;;;GRANULACIÓN;;;;;;100041;;LACTOSA MONOHIDRATO MALLA 200;;g       ;3.564,00;
1;2;;;;GRANULACIÓN;;;;;;100070;;AGUA PURIFICADA;;L       ;2,60;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;26; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;31P00982;;;ACTIPUR BB COLOR CLARO x 30 mL;;;;;;;;Nro Formula;;937;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;REPRESENTADA: NOREVA LED;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;21P00982;;GCOS ACTIPUR BB COLOR CLARO x 30 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P00982C;;ETIQUETA ACTIPUR BB COLOR CLARO x 30 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;27; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;32P00983;;;MM ACTIPUR BB COLOR CLARO x 5 mL;;;;;;;;Nro Formula;;938;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;22P00983;;GCOS MM ACTIPUR BB COLOR CLARO x 5 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P00983C;;ETIQUETA MM ACTIPUR BB COLOR CLARO x 5 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;28; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;31P00984;;;ACTIPUR BB COLOR DORADO x 30 mL;;;;;;;;Nro Formula;;939;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;REPRESENTADA: noreva LED;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;21P00984;;GCOS ACTIPUR BB COLOR DORADO x 30 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P00984C;;ETIQUETA ACTIPUR BB COLOR DORADO x 30 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;29; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;32P00985;;;MM ACTIPUR BB COLOR DORADO x 5 mL;;;;;;;;Nro Formula;;940;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;REPRESENTADA NOREVA LED;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;22P00985;;GCOS MM ACTIPUR BB COLOR DORADO x 5 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P00985C;;ETIQUETA MM ACTIPUR BB COLOR DORADO x 5 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;30; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;31P00994;;;ACTIPUR GEL LIMPIADOR x 150 mL;;;;;;;;Nro Formula;;941;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;21P00994;;GCOS ACTIPUR GEL LIMPIADOR x 150 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P00994C;;ETIQUETA ACTIPUR GEL LIMPIADOR x 150 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;31; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;31P01194;;;ALPHA KM CREMA DE NOCHE x 50 mL;;;;;;;;Nro Formula;;946;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;21P01194;;GCOS ALPHA KM CREMA DE NOCHE x 50 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P01194C;;ETIQUETA ALPHA KM CREMA DE NOCHE x 50 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;32; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;31P01042;;;AQUAREVA BB CREMA COLOR CLARO SPF15 x 40 mL;;;;;;;;Nro Formula;;947;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;REPRESENTADA: NOREVA LED;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;21P01042;;GCOS AQUAREVA BB CREMA COLOR CLARO SPF15 x 40 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P01042C;;ETIQUETA AQUAREVA BB CREMA COLOR CLARO SPF15 x 40 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;33; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;31P01118;;;AQUAREVA STICK LABIAL x 4 g;;;;;;;;Nro Formula;;949;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;REPRESENTADA NOREVA LED;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;21P01118;;GCOS AQUAREVA STICK LABIAL x 4 g;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P01118C;;ETIQUETA AQUAREVA STICK LABIAL x 4 g;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;34; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;31P01127;;;AQUAREVA CREMA REPARADORA DE MANOS 24H x 50 mL;;;;;;;;Nro Formula;;950;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;REPRESENTADA: NOREVA;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;21P01127;;GCOS AQUAREVA CREMA REPARADORA DE MANOS 24H x 50 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P01127C;;ETIQUETA AQUAREVA CREMA REPARADORA DE MANOS 24H x 50 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;35; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;31P01053;;;CICADIANE CUIDADO CALMANTE REPARADOR SPF50+;;;;;;;;Nro Formula;;951;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;21P01053;;GCOS CICADIANE CUIDADO CALMANTE REPARADOR SPF50+;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P01053C;;ETIQUETA CICADIANE CUIDADO CALMANTE REPARADOR SPF50+;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;36; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;32P01054;;;MM CICADIANE TRATAMIENTO AP SPF 50+ x 3 mL;;;;;;;;Nro Formula;;952;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;22P01054;;GCOS MM CICADIANE TRATAMIENTO AP SPF 50+ x 3 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P01054C;;ETIQUETA MM CICADIANE TRATAMIENTO AP SPF 50+ X 3 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;37; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;31P01028;;;EXFOLIAC GLOBAL 6 CUIDADO INTENSIVO x 30 mL;;;;;;;;Nro Formula;;953;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;REPRESENTADA: NOREVA LED;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;21P01028;;GCOS EXFOLIAC GLOBAL 6 CUIDADO INTENSIVO x 30 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P01028C;;ETIQUETA EXFOLIAC GLOBAL 6 CUIDADO INTENSIVO x 30 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;38; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;32P01029;;;MM EXFOLIAC GLOBAL 6 x 3 mL;;;;;;;;Nro Formula;;954;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;REPRESENTADA: NOREVA LED;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;22P01029;;GCOS MM EXFOLIAC GLOBAL 6 x 3 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P01029C;;ETIQUETA MM EXFOLIAC GLOBAL 6 x 3 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;39; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;31P01075;;;KERAPIL CUIDADO DERMO-REGULADOR x 75 mL;;;;;;;;Nro Formula;;955;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;21P01075;;GCOS KERAPIL CUIDADO DERMO-REGULADOR x 75 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P01075C;;ETIQUETA KERAPIL CUIDADO DERMO-REGULADOR x 75 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;40; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;31P01130;;;LOCIÓN UNIVERSAL DERMO LIMPIADOR MICELAR x 500 mL;;;;;;;;Nro Formula;;956;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;REPRESENTADA: NOREVA;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;21P01130;;GCOS LOCIÓN UNIVERSAL DERMO LIMPIADOR MICELAR x 500 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P01130C;;ETIQUETA LOCIÓN UNIVERSAL DERMO LIMPIADOR MICELAR x 500 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;41; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;31P01025;;;PSORIANE SHAMPOO INTENSIVO x 125 mL;;;;;;;;Nro Formula;;957;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;21P01025;;GCOS PSORIANE SHAMPOO INTENSIVO x 125 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P01025C;;ETIQUETA PSORIANE SHAMPOO INTENSIVO x 125 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;42; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;31P01023;;;PSORIANE LOCIÓN CALMANTE x 200 mL;;;;;;;;Nro Formula;;959;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;21P01023;;GCOS PSORIANE LOCIÓN CALMANTE x 200 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P01023C;;ETIQUETA PSORIANE LOCIÓN CALMANTE x 200 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;43; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;32P01024;;;MM PSORIANE LECHE CORPORAL x 5 mL;;;;;;;;Nro Formula;;960;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;Representada noreva LED.;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;22P01024;;GCOS MM PSORIANE LECHE CORPORAL x 5 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;12P01024C;;ETIQUETA MM PSORIANE LECHE CORPORAL x 5 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;44; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
